"Site","Date","Round","White","Black","Result","ECO","WhiteElo","BlackElo","Annotator","Source","Remark","pgn","ID","Time","Moves","Termination"
"Groningen (Netherlands)","1971.12.??","2","Ireton Tom","Ost-Hansen Jacob (DEN)","0-1","B43","0","2416","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5 6.Bd3 d6 7.Be3 Nf6 8.f3 Be7 9.Qe2 O-O 10.g4 Bb7 11.h4 Nc6 12.Nxc6 Bxc6 13.h5 Nd7 14.Qg2 Qa5 15.O-O b4 16.Ne2 d5 17.exd5 Bxd5 18.Nf4 Bc6 19.Rae1 Ne5 20.Bd4 Bc5 21.Bxc5 Qxc5+ 22.Kh1 Qd4 23.Be4 Rac8 24.g5 Qxb2 25.g6 Bxe4 26.Rxe4 fxg6 27.Qh3 Rf5 28.hxg6 hxg6 29.Rg1 Rxc2 30.Qh4 Nxf3 31.Qd8+ Rf8 0-1')"">","o_194024","","",""
"","","","white-or-black","anand87","0-1","","1416","1465","","","","","l_194024","              6 min","23","time"
"Groningen (Netherlands)","1971.12.??","7","Kaiszauri Konstanty (SWE)","Natalucci Fabrizio (ITA)","1/2-1/2","B99","2345","2203","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 Qc7 9.O-O-O Nbd7 10.g4 b5 11.Bxf6 Nxf6 12.g5 Nd7 1/2-1/2')"">","o_194025","","",""
"Groningen (Netherlands)","1971.12.??","4","Kaiszauri Konstanty (SWE)","Ost-Hansen Jacob (DEN)","1/2-1/2","B17","2345","2416","","","","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Nf3 Ngf6 6.Nxf6+ Nxf6 7.Bd3 Bg4 8.c3 e6 9.h3 Bh5 10.Bf4 Qd5 11.Be2 Qe4 12.Be3 Nd5 13.Bd3 Nxe3 14.Bxe4 Nxd1 15.Kxd1 Bd6 16.Kc2 O-O-O 1/2-1/2')"">","o_194026","","",""
"","","","Tony7","Computer2-MEDIUM","","","1520","1687","","","","","l_194026","              2|1","52","resignation"
"Groningen (Netherlands)","1971.12.??","5","Kaiszauri Konstanty (SWE)","Velikov Petar (BUL)","1-0","B43","2345","2449","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Qc7 6.Nc3 Nf6 7.O-O Be7 8.Be3 b5 9.a3 Bb7 10.Nb3 O-O 11.f4 d6 12.Qf3 Nbd7 13.Qh3 Rfe8 14.Rf3 Bf8 15.Raf1 g6 16.Rg3 Bg7 17.f5 Ne5 18.fxg6 hxg6 19.Bh6 Nh7 20.Nd4 Qe7 21.Nf3 Nxf3+ 22.Rgxf3 Rf8 23.Bxg7 Kxg7 24.Qg3 Rac8 25.R3f2 Rc5 26.Rf4 Rg5 27.Rg4 Rxg4 28.Qxg4 Qg5 29.Qxg5 Nxg5 30.h4 Nh7 31.Be2 Rd8 32.Rd1 Kf8 33.Kf2 Ke7 34.Ke3 Nf6 35.Bf3 Nd7 36.g3 Ne5 37.Be2 Rc8 38.Rd4 Bc6 39.Rd1 Bd7 40.Rf1 a5 41.Bd3 Nc4+ 42.Bxc4 Rxc4 43.Rf2 Bc6 44.Kd3 e5 45.Rd2 Ke6 46.b3 Rd4+ 47.Ke3 b4 48.axb4 axb4 49.Nd5 Bxd5 50.exd5+ Rxd5 51.Rxd5 Kxd5 52.g4 f5 53.gxf5 gxf5 54.h5 f4+ 55.Kd2 Ke6 56.c3 bxc3+ 57.Kxc3 f3 58.Kd2 d5 59.h6 Kf6 60.Ke3 e4 61.b4 d4+ 62.Kf2 d3 63.Ke3 1-0')"">","o_194027","","",""
"","","","DukeTyler","pabluz","1-0","","988","1020","","","","","l_194027","              10 min","57","time"
"Groningen (Netherlands)","1971.12.??","5","Luminet Denis (BEL)","Baljon Christofoor (NED)","0-1","E87","2236","2235","","","","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 O-O 5.Be3 d6 6.f3 e5 7.d5 c5 8.Qd2 Na6 9.O-O-O Nc7 10.Bd3 a6 11.Bh6 b5 12.Bxg7 Kxg7 13.g4 Bd7 14.h4 bxc4 15.Bxc4 Nb5 16.Nge2 Nd4 17.Rdf1 Rb8 18.h5 Ng8 19.Bxa6 Rb4 20.Bd3 Qa5 21.Rf2 Rfb8 22.hxg6 hxg6 23.Rhf1 Rxb2 24.Qxb2 Rxb2 25.Kxb2 Qb4+ 26.Ka1 c4 27.Bb1 Qa3 28.Nxd4 Qxc3+ 29.Rb2 exd4 0-1')"">","o_194028","","",""
"","","","Senel_Coolidge","delhiete","","","1336","1337","","","","","l_194028","              5 min","55","checkmate"
"Groningen (Netherlands)","1971.12.??","1","Luminet Denis (BEL)","Haik Aldo (FRA)","0-1","E74","2236","2362","","","","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 c5 7.d5 h6 8.Be3 e6 9.Qd2 Kh7 10.h3 exd5 11.exd5 Re8 12.Bd3 Nbd7 13.Nf3 a6 14.O-O Rb8 15.Rfe1 Ng8 16.Bf4 Ndf6 17.Rxe8 Nxe8 18.Re1 Ne7 19.Qe3 Bf5 20.Bxf5 Nxf5 21.Qd3 Qd7 22.g4 Ne7 23.Qe3 Ng8 24.Nd2 Bd4 25.Qd3 b5 26.b3 bxc4 27.Nxc4 Ngf6 28.Ne4 Nxd5 29.Bxd6 Nxd6 30.Ncxd6 Rb6 31.Nc4 Re6 32.Rf1 Nf4 33.Qf3 Nxh3+ 34.Kg2 Ng5 35.Nxg5+ hxg5 36.Rh1+ Kg8 37.Rf1 Rf6 38.Qg3 Qd5+ 39.Kg1 Rf4 40.Ne3 Qe6 41.Re1 Bxe3 42.Rxe3 Rxg4 43.Rxe6 Rxg3+ 0-1')"">","o_194029","","",""
"","","","Megusto","BombasticMonastic","0-1","","1372","1569","","","","","l_194029","              1 min","22","resignation"
"Groningen (Netherlands)","1971.12.??","7","Luminet Denis (BEL)","Zotos Loukas","0-1","B35","2236","0","","","","1.e4 c5 2.Nc3 Nc6 3.Nf3 g6 4.d4 cxd4 5.Nxd4 Bg7 6.Be3 Nf6 7.Bc4 O-O 8.Bb3 Qa5 9.O-O d6 10.h3 Bd7 11.f4 Nxd4 12.Bxd4 Bc6 13.Qf3 Qb4 14.Qd3 Nxe4 15.Bxg7 Kxg7 16.Kh1 Nxc3 17.bxc3 Qe4 18.Qg3 Qf5 19.Rfe1 Rfe8 20.Rad1 Rac8 21.Rd3 b5 22.Qh4 Be4 23.Rde3 d5 24.Ra1 Rc7 25.Rc1 Rec8 26.Kg1 Rxc3 27.Rxc3 Rxc3 28.Qxe7 Rg3 29.Qd6 Rxg2+ 0-1')"">","o_194030","","",""
"","","","Headcasesanta","kingdud","1-0","","1022","1020","","","","","l_194030","              10 min","26","resignation"
"Groningen (Netherlands)","1971.12.??","2","Marjanovic Slavoljub (SCG)","Bjarnason Saevar (ISL)","1-0","B85","2494","2240","","","","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Qc7 5.Nc3 e6 6.Be2 Nf6 7.f4 d6 8.Be3 Be7 9.O-O a6 10.a4 Bd7 11.Nb3 Na5 12.Qe1 Nc4 13.Bxc4 Qxc4 14.Rd1 e5 15.fxe5 dxe5 16.Qg3 Bc6 17.Na5 Qe6 18.Nxc6 bxc6 19.Rf5 Nxe4 20.Qxg7 Bf6 21.Qg4 Nxc3 22.bxc3 Be7 23.Qg7 1-0')"">","o_194031","","",""
"","","","wake-n-bake","Siddz","","","1254","777","","","","","c_194031","2 days","13","time"
"","","","meallet","ARCELmae","1-0","","1131","1086","","","","","l_194031","              5 min","74","checkmate"
"Groningen (Netherlands)","1971.12.??","4","Marjanovic Slavoljub (SCG)","Gorchakov Alexander","0-1","B43","2494","0","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 Qc7 6.Be2 Nf6 7.a3 b5 8.Bf3 Bb7 9.O-O d6 10.Re1 Be7 11.Bg5 Nbd7 12.Nd5 exd5 13.exd5 Ne5 14.Nf5 Bf8 15.c4 bxc4 16.Qd4 Nfd7 17.Bd1 Qc5 18.Qxc5 Nxc5 19.f4 f6 20.Bh4 Ncd3 21.fxe5 dxe5 22.Ba4+ Kf7 23.Re2 Bxd5 24.Rd1 Bc5+ 25.Kh1 Rhd8 26.h3 Rab8 27.Ng3 Nf4 28.Red2 Bxg2+ 29.Kh2 Rxd2 30.Rxd2 Bxh3 31.Rd7+ Ke6 32.Rc7 Bf5 33.Nxf5 Kxf5 34.Rxc5 Rxb2+ 35.Kg1 0-1')"">","o_194032","","",""
"Groningen (Netherlands)","1971.12.??","6","Marjanovic Slavoljub (SCG)","Spacek Petr (CZE)","1/2-1/2","B15","2494","2399","","","","1.e4 g6 2.d4 Bg7 3.Nc3 c6 4.f4 d5 5.e5 h5 6.Nf3 Nh6 7.Be3 b6 8.Bd3 Bf5 9.Ng5 e6 10.Bf2 Nd7 11.Ne2 Bxd3 12.Qxd3 Nf5 13.O-O Bh6 14.h4 b5 15.g3 Nb6 16.b3 O-O 17.Nc3 Qc7 18.Nd1 Nc8 19.Kg2 Nce7 20.Rh1 Kg7 21.Nb2 a6 22.Qf3 Bxg5 23.hxg5 Rh8 24.Nd3 Nc8 25.Nc5 Nb6 26.Qc3 a5 27.a4 b4 28.Qd3 Nd7 29.Rad1 Nxc5 30.dxc5 Qb7 31.Bd4 Qa6 32.Qxa6 Rxa6 33.Bf2 Ra7 34.Rd3 Rd7 35.Rhd1 Kf8 36.Kh3 Ke7 37.Bd4 Rdd8 38.Re1 Rh7 39.Re2 Ra8 40.Re1 Rb8 41.Re2 Rhh8 42.Re1 1/2-1/2')"">","o_194033","","",""
"Groningen (Netherlands)","1971.12.??","3","Meiklejohn Ian","Cronick S (WLS)","1-0","A06","0","2035","","","","1.Nf3 d5 2.g3 Nf6 3.Bg2 b6 4.c4 Bb7 5.cxd5 Bxd5 6.O-O Nbd7 7.Nc3 Bb7 8.d4 e6 9.Bf4 Nd5 10.Nxd5 Bxd5 11.Qa4 Bd6 12.Bxd6 cxd6 13.Rac1 O-O 14.Nd2 Bxg2 15.Kxg2 Nf6 16.Rc2 Qb8 17.Rfc1 Qb7+ 18.Qc6 Rab8 19.Qxb7 Rxb7 20.Rc7 Rxc7 21.Rxc7 Ra8 22.Nc4 Ne8 23.Rd7 Kf8 24.Nxd6 Nxd6 25.Rxd6 Rc8 26.Rd7 Rc2 27.Rxa7 Rxb2 28.e3 h5 29.h4 g6 30.Kf3 b5 31.a3 Rb3 32.Kf4 Kg7 33.Rb7 Rxa3 34.Rxb5 Ra7 35.Rb6 Rd7 36.Rc6 Rd5 37.Rc5 Rd7 38.Ra5 Kf6 39.Rc5 Rd8 40.Rb5 Rd7 41.Ra5 Rd6 42.Rc5 Rd7 43.Ke4 Ra7 44.Rc2 Ra3 45.Kf4 Ra4 46.Rd2 Ke7 47.Kg5 Ra5+ 48.Kh6 Kf6 49.e4 Ra8 50.Kh7 g5 51.d5 gxh4 52.gxh4 e5 53.d6 Rd8 54.d7 Ke6 55.Kg7 Ke7 56.f3 Ke6 57.Kh6 f5 58.Kg6 fxe4 59.fxe4 Rxd7 60.Rxd7 Kxd7 61.Kxh5 1-0')"">","o_194034","","",""
"","","","MateYourMatch","daeda","0-1","","991","1072","","","","","l_194034","              88|28","6","resignation"
"Groningen (Netherlands)","1971.12.??","6","Meiklejohn Ian","Zotos Loukas","1-0","B25","0","0","","","","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.f4 e6 7.Nf3 Nge7 8.O-O O-O 9.Be3 Nd4 10.Qd2 Rb8 11.g4 f5 12.gxf5 Nxf3+ 13.Bxf3 exf5 14.Rae1 b6 15.Nd5 Nxd5 16.exd5 Qf6 17.c3 Ba6 18.Bf2 Rfe8 19.Re3 Kf7 20.Rfe1 Rxe3 21.Qxe3 Bb5 22.Bh4 Re8 23.Qxe8+ Bxe8 24.Bxf6 Bxf6 25.Kg2 Bd7 26.Kg3 h6 27.h4 h5 28.Rc1 Ke8 29.Kh3 Kd8 30.Rg1 Be8 31.Rc1 Kc7 32.Re1 Bd7 33.Rg1 Be8 34.Rc1 Kb7 35.Re1 Bf7 36.Rc1 Be8 37.Kg3 Bd7 38.Kh3 Be8 39.Be2 Bf7 40.Bf3 a6 41.Re1 Kc7 42.d4 cxd4 43.cxd4 Kb7 44.b4 Kb8 45.a3 Kb7 46.Kg3 Kb8 47.Bg2 Kb7 48.Bf1 Bd8 49.Bc4 Bf6 50.Bb3 Bd8 51.Ba4 Bxd5 52.Be8 Bf6 53.Bxg6 Be4 54.Rd1 Kc6 55.Bxh5 Kb5 56.Bf7 d5 1-0')"">","o_194035","","",""
"","","","felo802","Computer1-EASY","","","1032","1475","","","","","l_194035","              2|1","19","checkmate"
"Groningen (Netherlands)","1971.12.??","5","Milbers Paul (LUX)","Bassler Markus (GER)","1/2-1/2","B22","2215","2290","","","","1.e4 c5 2.Nf3 e6 3.c3 d5 4.exd5 Qxd5 5.d4 Nc6 6.Be3 cxd4 7.Nxd4 Nxd4 8.Qxd4 Nf6 9.Qxd5 Nxd5 10.Bb5+ Bd7 11.Bxd7+ Kxd7 12.Nd2 Kc7 13.Ke2 Be7 14.Rhd1 Rhd8 15.Nf3 Nxe3 16.fxe3 Rxd1 17.Rxd1 Rd8 18.Rxd8 Bxd8 19.Kd3 Kd6 20.Nd4 a6 21.e4 Ke5 22.g3 h5 23.c4 Be7 24.a3 a5 25.Nf3+ Kd6 26.b4 axb4 27.axb4 g5 28.c5+ Kc7 29.Kc4 b6 30.Ne5 bxc5 31.bxc5 1/2-1/2')"">","o_194036","","",""
"","","","Hyjek","aditya31oct","0-1","","1022","1313","","","","","l_194036","              3 min","20","checkmate"
"Groningen (Netherlands)","1971.12.??","1","Milbers Paul (LUX)","Cronick S (WLS)","1/2-1/2","C54","2215","2035","","","","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.b4 Bb6 6.d3 d6 7.Bg5 Qe7 8.a4 a5 9.b5 Nd8 10.O-O Be6 11.Nbd2 c6 12.Qb3 Rb8 13.Bxf6 Qxf6 14.Bxe6 Nxe6 15.Nc4 Qd8 16.Rab1 Nc5 17.Qc2 O-O 18.Rb2 Qc7 19.Rfb1 Nd7 20.h3 Rfe8 21.Nh4 g6 22.Nf3 d5 23.Nxb6 Nxb6 24.c4 dxe4 25.dxe4 cxb5 26.Rxb5 Qxc4 27.Qxc4 Nxc4 28.Rxb7 Rxb7 29.Rxb7 f6 30.Ra7 Rb8 31.Ra6 Kg7 32.Ra7+ Kh6 33.h4 Rb1+ 34.Kh2 Rb4 35.g4 g5 36.hxg5+ fxg5 37.Re7 Rxa4 38.Nxe5 Nd2 39.Nf7+ Kg6 40.Nd6 Rb4 41.Kg3 a4 42.f3 Rb2 43.Re6+ Kg7 44.f4 Rb3+ 45.Kf2 gxf4 46.e5 f3 47.Re7+ Kg6 48.Kg3 f2+ 49.Kxf2 a3 50.Re8 Kg5 51.Rg8+ Kf4 52.e6 Rb2 53.Kg1 a2 54.Ra8 Rb1+ 55.Kg2 a1Q 56.Rxa1 Rxa1 57.e7 Re1 58.e8Q Rxe8 59.Nxe8 Ne4 60.Ng7 Kxg4 61.Kh2 Nc5 62.Ne8 h6 63.Nf6+ Kg5 64.Nd5 h5 65.Nc3 Kg4 66.Ne2 Ne4 67.Ng1 1/2-1/2')"">","o_194037","","",""
"","","","rranjann","Bongsky","1-0","","1857","1778","","","","","l_194037","              3 min","34","time"
"Groningen (Netherlands)","1971.12.??","3","Milbers Paul (LUX)","Ireton Tom","1/2-1/2","B06","2215","0","","","","1.e4 g6 2.d4 c6 3.Nf3 Bg7 4.Nc3 d6 5.Be3 Nf6 6.h3 b5 7.a3 Bb7 8.e5 Ng8 9.exd6 exd6 10.Qd2 d5 11.Bd3 Nd7 12.O-O Ngf6 13.Rfe1 O-O 14.Bh6 Nb6 15.Bxg7 Kxg7 16.b3 Qd6 17.Qg5 h6 18.Qe5 Qd8 19.Qg3 Nh5 20.Qe5+ Qf6 21.Qxf6+ Kxf6 22.Ne5 Kg7 23.a4 1/2-1/2')"">","o_194038","","",""
"","","","elizarol","tippu_h","1-0","","1256","1232","","","","","l_194038","              10 min","43","time"
"Groningen (Netherlands)","1971.12.??","7","Milbers Paul (LUX)","Meiklejohn Ian","0-1","B44","2215","0","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.g3 a6 6.Bg2 Qc7 7.Nxc6 bxc6 8.O-O Nf6 9.c4 d6 10.f4 e5 11.f5 Bb7 12.Nc3 Rd8 13.Be3 Be7 14.g4 h6 15.h4 h5 16.g5 Ng4 17.Qe2 d5 18.cxd5 cxd5 19.Rac1 Bc5 20.Bxc5 Qxc5+ 21.Kh1 Qe3 22.Qxe3 Nxe3 23.Rfe1 Nxg2 24.Kxg2 dxe4 25.Nxe4 Rd4 26.Kg3 O-O 27.Nc5 Rg4+ 28.Kh3 Bg2+ 29.Kh2 Bd5 30.Kh3 Bg2+ 31.Kh2 Bd5 32.Rxe5 Rxh4+ 33.Kg3 Rg4+ 34.Kf2 Ba8 35.Nd7 Rd8 36.g6 fxg6 37.fxg6 Rxg6 38.Rxh5 Rg2+ 39.Ke3 Rxb2 40.Rd1 Re8+ 41.Ne5 Rxa2 42.Rd7 Ra5 43.Kd4 Ra4+ 0-1')"">","o_194039","","",""
"Groningen (Netherlands)","1971.12.??","4","Naeser Johan (SWE)","Borngaesser Rene (GER)","0-1","A42","2005","2340","","","","1.e4 d6 2.d4 g6 3.c4 Bg7 4.Nc3 e5 5.dxe5 dxe5 6.Qxd8+ Kxd8 7.Be3 Nd7 8.O-O-O Bh6 9.Bxh6 Nxh6 10.Nf3 f6 11.h3 c6 12.Be2 Kc7 13.Rd2 Nc5 14.Rhd1 a5 15.b3 Nf7 16.Nh2 h5 17.f3 Ng5 18.Bf1 Nge6 19.g3 Nd4 20.f4 h4 21.g4 a4 22.bxa4 Nxa4 23.Nxa4 Rxa4 24.g5 Ne6 25.gxf6 Nxf4 26.Nf3 Rf8 27.Nxe5 Rxf6 28.Nf3 Bxh3 29.e5 Rf8 30.Bxh3 Nxh3 31.Rd7+ Kb6 32.Nd2 Nf4 33.Kb1 h3 34.Rd4 g5 35.c5+ Kb5 36.Rd7 Ka6 37.Rg7 Nd5 38.Kb2 g4 39.Kb3 Rb4+ 40.Ka3 Ra8 0-1')"">","o_194040","","",""
"","","","stalian123","wesnerm","1-0","","1659","1703","","","","","l_194040","              1 min","36","time"
"Groningen (Netherlands)","1971.12.??","5","Naeser Johan (SWE)","Cruz Jorge Filipe Egas Da (POR)","1-0","B77","2005","2014","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Bc4 Nc6 8.f3 a6 9.Qd2 O-O 10.Bb3 Bd7 11.O-O-O Qa5 12.Kb1 Rfc8 13.g4 Ne5 14.h4 h5 15.g5 Ne8 16.Nd5 Qd8 17.f4 Ng4 18.f5 Ne5 19.fxg6 Nxg6 20.Nf5 Rc6 21.Qf2 Be6 22.Rdf1 Rac8 23.Bb6 Qd7 24.Ba4 Bxd5 25.exd5 Rxb6 26.Bxd7 1-0')"">","o_194041","","",""
"","","","Danoliram","arindam_1985","1-0","","1361","1358","","","","","l_194041","              1 min","34","time"
"Groningen (Netherlands)","1971.12.??","2","Naeser Johan (SWE)","Nemlioglu Ahmet Fahri","1-0","C42","2005","0","","","","1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 Be7 6.Bd3 Nf6 7.O-O c6 8.c4 O-O 9.Bg5 Na6 10.a3 Bg4 11.Nbd2 Nc7 12.h3 Bh5 13.Qc2 Bg6 14.Nh4 Bxd3 15.Qxd3 Ne6 16.Be3 Nh5 17.Nf5 Bg5 18.Ne4 Be7 19.d5 Nef4 20.Qd2 cxd5 21.Bxf4 Nxf4 22.Qxf4 dxe4 23.Qxe4 Bf6 24.Rfd1 Bxb2 25.Rxd6 Qxd6 26.Nxd6 Bxa1 27.Qxb7 Rab8 28.Qe4 Bb2 29.Qe3 Rb6 30.c5 Ra6 31.Qe2 Rxa3 32.Qxb2 Ra6 33.Qb7 Ra1+ 34.Kh2 a5 35.c6 Rd1 36.c7 Rxd6 37.c8Q 1-0')"">","o_194042","","",""
"Groningen (Netherlands)","1971.12.??","7","Naeser Johan (SWE)","Pujol Sans Manuel (ESP)","0-1","B28","2005","2242","","","","1.e4 c5 2.Nf3 a6 3.c4 Nc6 4.Nc3 e5 5.d3 d6 6.h3 Nge7 7.Be2 Ng6 8.Nd5 Be7 9.Bd2 Rb8 10.O-O O-O 11.Nh2 f5 12.exf5 Bxf5 13.g4 Be6 14.f4 Bxd5 15.cxd5 Nd4 16.f5 Nh4 17.Be3 Bg5 18.Bxd4 cxd4 19.Nf3 Nxf3+ 20.Bxf3 Rc8 21.Qb3 Rf7 22.Rae1 Bf4 23.Re2 Rfc7 24.Bg2 Qh4 25.Rfe1 Qg3 26.Qb4 Rc1 27.Kf1 Rxe1+ 28.Rxe1 Rc2 29.Re2 Qxd3 0-1')"">","o_194043","","",""
"Groningen (Netherlands)","1971.12.??","6","Natalucci Fabrizio (ITA)","Gorchakov Alexander","1/2-1/2","B47","2203","0","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 Qc7 6.g3 Nc6 7.Bg2 Nf6 8.O-O Nxd4 9.Qxd4 Bc5 10.Bf4 d6 11.Qd2 h6 12.Rad1 1/2-1/2')"">","o_194044","","",""
"","","","WDP","elderjedi01","draw","","1797","1694","","","","","l_194044","              3 min","48","draw"
"Groningen (Netherlands)","1971.12.??","2","Natalucci Fabrizio (ITA)","Luminet Denis (BEL)","1-0","C81","2203","2236","","","","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.Qe2 Bc5 10.Be3 Qe7 11.c3 O-O 12.Nbd2 Nxd2 13.Qxd2 Na5 14.Nd4 Bb6 15.Bg5 Qd7 16.Bf6 h6 17.Bc2 Bxd4 18.cxd4 Nc4 19.Qf4 Bg4 20.Rae1 Bh5 21.Bxg7 Kxg7 22.Qf6+ Kg8 23.Bf5 Qe8 24.e6 fxe6 25.Bxe6+ Bf7 26.Qg6+ Kh8 27.Qxh6+ Kg8 28.Bf5 1-0')"">","o_194045","","",""
"","","","In_The_Keep","biolover","0-1","","1251","1449","","","","","l_194045","              5 min","44","checkmate"
"Groningen (Netherlands)","1971.12.??","4","Natalucci Fabrizio (ITA)","Meiklejohn Ian","1-0","B47","2203","0","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.g3 a6 7.Bg2 Nge7 8.Be3 Nxd4 9.Bxd4 Nc6 10.Be3 d6 11.O-O Be7 12.f4 b5 13.e5 d5 14.Ne2 Bb7 15.Nd4 Nxd4 16.Bxd4 Bc5 17.f5 exf5 18.Rxf5 O-O 19.c3 Rac8 20.Qg4 a5 21.Raf1 Rce8 22.Rg5 g6 23.h4 Bc8 24.Qh5 Be6 25.Qh6 Bxd4+ 26.cxd4 Qc4 27.h5 Qxd4+ 28.Kh2 Qd3 29.Rf6 Re7 30.hxg6 hxg6 31.Rh5 gxh5 32.Qg5+ Qg6 33.Rxg6+ fxg6 34.Qxe7 1-0')"">","o_194046","","",""
"","","","steve4u","THE_CHESS_NAZI","1-0","","1190","965","","","","","l_194046","              4|4","44","checkmate"
"Groningen (Netherlands)","1971.12.??","4","Nemlioglu Ahmet Fahri","Luminet Denis (BEL)","0-1","C00","0","2236","","","","1.e4 e6 2.d3 c5 3.g3 Nc6 4.f4 d5 5.e5 f6 6.Nf3 fxe5 7.Nxe5 Nxe5 8.fxe5 Ne7 9.Bh3 Qc7 10.Bf4 g6 11.Nd2 Bg7 12.Nf3 O-O 13.O-O h6 14.Re1 Bd7 15.c3 Nf5 16.Bxf5 gxf5 17.Nh4 Kh7 18.g4 fxg4 19.Qxg4 Be8 20.Re2 Bh5 21.Qxh5 Rxf4 22.Qg6+ Kh8 23.Qg3 Rf7 24.Rf1 Rxf1+ 25.Kxf1 Rf8+ 26.Rf2 Rxf2+ 27.Kxf2 Qf7+ 28.Qf3 Kg8 29.Qxf7+ Kxf7 30.d4 cxd4 31.cxd4 h5 32.Ke3 Bh6+ 33.Kd3 Bg5 34.Nf3 Kg6 35.Ne1 Kf5 36.Nc2 Kg4 37.Ne1 Kh3 38.b3 Bf4 39.Nf3 Bh6 40.Ke2 Kg4 0-1')"">","o_194047","","",""
"","","","Twarter369","jbettger","1-0","","1170","844","","","","","l_194047","              10 min","24","resignation"
"Groningen (Netherlands)","1971.12.??","1","Nemlioglu Ahmet Fahri","Stean Michael F (ENG)","0-1","B92","0","2500","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5 7.Nb3 Be6 8.O-O Nbd7 9.Be3 Be7 10.f4 Qc7 11.f5 Bc4 12.Bxc4 Qxc4 13.Qd3 Rc8 14.h3 b5 15.Qxc4 Rxc4 16.Nd2 Rc6 17.Rac1 Nc5 18.Rfe1 O-O 19.Nd5 Nxd5 20.exd5 Rc7 21.Nb3 Na4 22.Na5 Nxb2 23.Bb6 Rc3 24.Nc6 Bg5 25.Ba5 Rxc6 26.dxc6 Bxc1 27.Rxc1 Nc4 28.Rd1 Rc8 29.c7 Kf8 30.Bb4 Ke7 31.a4 bxa4 32.Ra1 a3 33.Bxa3 Nxa3 34.Rxa3 Rxc7 35.c3","o_194048","","",""
"","","","dummydumdum","gamesbond","0-1","","1139","1346","","","","","l_194048","              1 min","22","time"
"Groningen (Netherlands)","1971.12.??","6","Ost-Hansen Jacob (DEN)","Borngaesser Rene (GER)","1/2-1/2","A21","2416","2340","","","","1.g3 f5 2.Bg2 Nf6 3.c4 g6 4.Nc3 Bg7 5.Nf3 O-O 6.O-O d6 7.Rb1 e5 8.d3 Nbd7 9.b4 Re8 10.Qb3 h6 11.Nd2 Kh8 12.a4 Nf8 13.a5 a6 14.Nd5 Ne6 15.e3 Nd7 16.Bb2 Rb8 17.b5 1/2-1/2')"">","o_194049","","",""
"","","","Computer2-MEDIUM","10jb","0-1","","1652","1578","","","","","l_194049","              5 min","77","checkmate"
