"type","ID","pgn","color","move","piece","x","y","sq"
"livechess","1040293243","1...e6","black","1","pawn","e","6","e6"
"livechess","1040293243","2...Qh4+","black","2","Queen","h","4","h4"
"livechess","1040293243","3...Qf6","black","3","Queen","f","6","f6"
"livechess","1040293243","4...Nc6","black","4","Knight","c","6","c6"
"livechess","1040293243","5...Qf5","black","5","Queen","f","5","f5"
"livechess","1040293243","6...Qg4","black","6","Queen","g","4","g4"
"livechess","1040293243","7...Bc5+","black","7","Bishop","c","5","c5"
"livechess","1040293243","8...Qh3","black","8","Queen","h","3","h3"
"livechess","1040293243","9...Qh6","black","9","Queen","h","6","h6"
"livechess","1040293243","10...b6","black","10","pawn","b","6","b6"
"livechess","1040293243","11...Bb7","black","11","Bishop","b","7","b7"
"livechess","1040293243","12...Nxd4+","black","12","Knight","d","4","d4"
"livechess","1040293243","13...Nxe2","black","13","Knight","e","2","e2"
"livechess","1040295514","1.d4","white","1","pawn","d","4","d4"
"livechess","1040295514","2.Nf3","white","2","Knight","f","3","f3"
"livechess","1040295514","3.Bg5","white","3","Bishop","g","5","g5"
"livechess","1040295514","4.e3","white","4","pawn","e","3","e3"
"livechess","1040295514","5.Bh4","white","5","Bishop","h","4","h4"
"livechess","1040295514","6.Bd3","white","6","Bishop","d","3","d3"
"livechess","1040295514","7.Nbd2","white","7","Knight","d","2","d2"
"livechess","1040295514","8.c3","white","8","pawn","c","3","c3"
"livechess","1040295514","9.Qe2","white","9","Queen","e","2","e2"
"livechess","1040295514","10.O-O-O","white","10","King & Rook","multiple","1|8","O"
"livechess","1040295514","11.Rdg1","white","11","Rook","g","1","g1"
"livechess","1040295514","12.Ne4","white","12","Knight","e","4","e4"
"livechess","1040295514","13.Nxd6+","white","13","Knight","d","6","d6"
"livechess","1040295514","14.Rg3","white","14","Rook","g","3","g3"
"livechess","1040295514","15.hxg3","white","15","pawn","g","3","g3"
"livechess","1040295514","16.Nd2","white","16","Knight","d","2","d2"
"livechess","1040295514","17.Qxg4","white","17","Queen","g","4","g4"
"livechess","1040295514","18.Bxg6","white","18","Bishop","g","6","g6"
"livechess","1040295514","19.Qxg6+","white","19","Queen","g","6","g6"
"livechess","1040295514","20.Bf6","white","20","Bishop","f","6","f6"
"livechess","1040295514","21.Qxh6+","white","21","Queen","h","6","h6"
"livechess","1040295514","22.Qxh1","white","22","Queen","h","1","h1"
"livechess","1040295514","23.Bh4","white","23","Bishop","h","4","h4"
"livechess","1040295514","24.Qd1","white","24","Queen","d","1","d1"
"livechess","1040295514","25.Qf3+","white","25","Queen","f","3","f3"
"livechess","1040295514","26.c4","white","26","pawn","c","4","c4"
"livechess","1040295514","27.Qf6","white","27","Queen","f","6","f6"
"livechess","1040295514","1...e6","black","1","pawn","e","6","e6"
"livechess","1040295514","2...Qf6","black","2","Queen","f","6","f6"
"livechess","1040295514","3...Qg6","black","3","Queen","g","6","g6"
"livechess","1040295514","4...h6","black","4","pawn","h","6","h6"
"livechess","1040295514","5...Bd6","black","5","Bishop","d","6","d6"
"livechess","1040295514","6...Qh5","black","6","Queen","h","5","h5"
"livechess","1040295514","7...Nf6","black","7","Knight","f","6","f6"
"livechess","1040295514","8...b6","black","8","pawn","b","6","b6"
"livechess","1040295514","9...Qg4","black","9","Queen","g","4","g4"
"livechess","1040295514","10...Qxg2","black","10","Queen","g","2","g2"
"livechess","1040295514","11...Qh3","black","11","Queen","h","3","h3"
"livechess","1040295514","12...Ng4","black","12","Knight","g","4","g4"
"livechess","1040295514","13...cxd6","black","13","pawn","d","6","d6"
"livechess","1040295514","14...Qxg3","black","14","Queen","g","3","g3"
"livechess","1040295514","15...Bb7","black","15","Bishop","b","7","b7"
"livechess","1040295514","16...Bxh1","black","16","Bishop","h","1","h1"
"livechess","1040295514","17...g6","black","17","pawn","g","6","g6"
"livechess","1040295514","18...fxg6","black","18","pawn","g","6","g6"
"livechess","1040295514","19...Kf8","black","19","King","f","8","f8"
"livechess","1040295514","20...Rg8","black","20","Rook","g","8","g8"
"livechess","1040295514","21...Kf7","black","21","King","f","7","f7"
"livechess","1040295514","22...Nc6","black","22","Knight","c","6","c6"
"livechess","1040295514","23...Rh8","black","23","Rook","h","8","h8"
"livechess","1040295514","24...e5","black","24","pawn","e","5","e5"
"livechess","1040295514","25...Ke6","black","25","King","e","6","e6"
"livechess","1040295514","26...exd4","black","26","pawn","d","4","d4"
"livechess","1040344063","1.e4","white","1","pawn","e","4","e4"
"livechess","1040344063","2.d4","white","2","pawn","d","4","d4"
"livechess","1040344063","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1040344063","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1040344063","5.g3","white","5","pawn","g","3","g3"
"livechess","1040344063","6.Bg2","white","6","Bishop","g","2","g2"
"livechess","1040344063","7.Be3","white","7","Bishop","e","3","e3"
"livechess","1040344063","8.O-O","white","8","King & Rook","multiple","1|8","O"
"livechess","1040344063","9.Ng5","white","9","Knight","g","5","g5"
"livechess","1040344063","10.a3","white","10","pawn","a","3","a3"
"livechess","1040344063","11.Nge4","white","11","Knight","e","4","e4"
"livechess","1040344063","12.Nxd6+","white","12","Knight","d","6","d6"
"livechess","1040344063","13.f4","white","13","pawn","f","4","f4"
"livechess","1040344063","14.Qe2","white","14","Queen","e","2","e2"
"livechess","1040344063","15.Bxd4","white","15","Bishop","d","4","d4"
"livechess","1040344063","16.Kxg2","white","16","King","g","2","g2"
"livechess","1040344063","17.h3","white","17","pawn","h","3","h3"
"livechess","1040344063","18.Bxf6","white","18","Bishop","f","6","f6"
"livechess","1040344063","19.Rf3","white","19","Rook","f","3","f3"
"livechess","1040344063","20.Raf1","white","20","Rook","f","1","f1"
"livechess","1040344063","21.Qf2","white","21","Queen","f","2","f2"
"livechess","1040344063","22.g4","white","22","pawn","g","4","g4"
"livechess","1040344063","23.Kh2","white","23","King","h","2","h2"
"livechess","1040344063","24.Ne4","white","24","Knight","e","4","e4"
"livechess","1040344063","25.f5","white","25","pawn","f","5","f5"
"livechess","1040344063","26.Qxc2","white","26","Queen","c","2","c2"
"livechess","1040344063","27.R3f2","white","27","Rook","f","2","f2"
"livechess","1040344063","28.fxe6","white","28","pawn","e","6","e6"
"livechess","1040344063","29.Rxf6","white","29","Rook","f","6","f6"
"livechess","1040344063","30.R6f4","white","30","Rook","f","4","f4"
"livechess","1040344063","31.R1f2","white","31","Rook","f","2","f2"
"livechess","1040344063","32.b4","white","32","pawn","b","4","b4"
"livechess","1040344063","33.gxh5","white","33","pawn","h","5","h5"
"livechess","1040344063","1...e6","black","1","pawn","e","6","e6"
"livechess","1040344063","2...Qf6","black","2","Queen","f","6","f6"
"livechess","1040344063","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1040344063","4...Qg6","black","4","Queen","g","6","g6"
"livechess","1040344063","5...Bb4","black","5","Bishop","b","4","b4"
"livechess","1040344063","6...Qxe4+","black","6","Queen","e","4","e4"
"livechess","1040344063","7...Nf6","black","7","Knight","f","6","f6"
"livechess","1040344063","8...b6","black","8","pawn","b","6","b6"
"livechess","1040344063","9...Qg6","black","9","Queen","g","6","g6"
"livechess","1040344063","10...Bd6","black","10","Bishop","d","6","d6"
"livechess","1040344063","11...Bb7","black","11","Bishop","b","7","b7"
"livechess","1040344063","12...cxd6","black","12","pawn","d","6","d6"
"livechess","1040344063","13...Ng4","black","13","Knight","g","4","g4"
"livechess","1040344063","14...Nxd4","black","14","Knight","d","4","d4"
"livechess","1040344063","15...Bxg2","black","15","Bishop","g","2","g2"
"livechess","1040344063","16...Rc8","black","16","Rook","c","8","c8"
"livechess","1040344063","17...Nf6","black","17","Knight","f","6","f6"
"livechess","1040344063","18...gxf6","black","18","pawn","f","6","f6"
"livechess","1040344063","19...Rg8","black","19","Rook","g","8","g8"
"livechess","1040344063","20...Ke7","black","20","King","e","7","e7"
"livechess","1040344063","21...Qf5","black","21","Queen","f","5","f5"
"livechess","1040344063","22...Rc5","black","22","Rook","c","5","c5"
"livechess","1040344063","23...Qg6","black","23","Queen","g","6","g6"
"livechess","1040344063","24...Qxe4","black","24","Queen","e","4","e4"
"livechess","1040344063","25...Rxc2","black","25","Rook","c","2","c2"
"livechess","1040344063","26...Qxc2+","black","26","Queen","c","2","c2"
"livechess","1040344063","27...Qe4","black","27","Queen","e","4","e4"
"livechess","1040344063","28...fxe6","black","28","pawn","e","6","e6"
"livechess","1040344063","29...Rg7","black","29","Rook","g","7","g7"
"livechess","1040344063","30...Qe2+","black","30","Queen","e","2","e2"
"livechess","1040344063","31...Qe1","black","31","Queen","e","1","e1"
"livechess","1040344063","32...h5","black","32","pawn","h","5","h5"
"livechess","1040344063","33...Qg1","black","33","Queen","g","1","g1"
"livechess","1040383949","1.e3","white","1","pawn","e","3","e3"
"livechess","1040383949","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1040383949","3.Qh5","white","3","Queen","h","5","h5"
"livechess","1040383949","4.Bb5","white","4","Bishop","b","5","b5"
"livechess","1040383949","5.Nc3","white","5","Knight","c","3","c3"
"livechess","1040383949","6.Nxd5","white","6","Knight","d","5","d5"
"livechess","1040383949","7.e4","white","7","pawn","e","4","e4"
"livechess","1040383949","8.Qf3","white","8","Queen","f","3","f3"
"livechess","1040383949","9.Qd3","white","9","Queen","d","3","d3"
"livechess","1040383949","10.Qc3","white","10","Queen","c","3","c3"
"livechess","1040383949","11.a4","white","11","pawn","a","4","a4"
"livechess","1040383949","12.Qa5","white","12","Queen","a","5","a5"
"livechess","1040383949","13.Kd1","white","13","King","d","1","d1"
"livechess","1040383949","14.axb5","white","14","pawn","b","5","b5"
"livechess","1040383949","15.Qxa1","white","15","Queen","a","1","a1"
"livechess","1040383949","16.Qxa7","white","16","Queen","a","7","a7"
"livechess","1040383949","17.Kc2","white","17","King","c","2","c2"
"livechess","1040383949","1...e5","black","1","pawn","e","5","e5"
"livechess","1040383949","2...d5","black","2","pawn","d","5","d5"
"livechess","1040383949","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1040383949","4...Qf6","black","4","Queen","f","6","f6"
"livechess","1040383949","5...Bd7","black","5","Bishop","d","7","d7"
"livechess","1040383949","6...Qd6","black","6","Queen","d","6","d6"
"livechess","1040383949","7...O-O-O","black","7","King & Rook","multiple","1|8","O"
"livechess","1040383949","8...Nd4","black","8","Knight","d","4","d4"
"livechess","1040383949","9...Bxb5","black","9","Bishop","b","5","b5"
"livechess","1040383949","10...Nf6","black","10","Knight","f","6","f6"
"livechess","1040383949","11...Nxe4","black","11","Knight","e","4","e4"
"livechess","1040383949","12...Nxc2+","black","12","Knight","c","2","c2"
"livechess","1040383949","13...Nxa1","black","13","Knight","a","1","a1"
"livechess","1040383949","14...Qxd5","black","14","Queen","d","5","d5"
"livechess","1040383949","15...Nxd2","black","15","Knight","d","2","d2"
"livechess","1040383949","16...Nb3+","black","16","Knight","b","3","b3"
"livechess","1040383949","17...Qd3","black","17","Queen","d","3","d3"
"livechess","1040386599","1.e3","white","1","pawn","e","3","e3"
"livechess","1040386599","2.Qf3","white","2","Queen","f","3","f3"
"livechess","1040386599","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1040386599","4.Bc4","white","4","Bishop","c","4","c4"
"livechess","1040386599","5.b3","white","5","pawn","b","3","b3"
"livechess","1040386599","6.Bb2","white","6","Bishop","b","2","b2"
"livechess","1040386599","7.Ne4","white","7","Knight","e","4","e4"
"livechess","1040386599","8.Bxg7","white","8","Bishop","g","7","g7"
"livechess","1040386599","9.Qxe4","white","9","Queen","e","4","e4"
"livechess","1040386599","10.d4","white","10","pawn","d","4","d4"
"livechess","1040386599","11.Rd1","white","11","Rook","d","1","d1"
"livechess","1040386599","12.Nf3","white","12","Knight","f","3","f3"
"livechess","1040386599","13.O-O","white","13","King & Rook","multiple","1|8","O"
"livechess","1040386599","14.d5","white","14","pawn","d","5","d5"
"livechess","1040386599","15.Rxd5","white","15","Rook","d","5","d5"
"livechess","1040386599","16.Qf4","white","16","Queen","f","4","f4"
"livechess","1040386599","17.Ng5","white","17","Knight","g","5","g5"
"livechess","1040386599","18.Ne4","white","18","Knight","e","4","e4"
"livechess","1040386599","19.Nxd6","white","19","Knight","d","6","d6"
"livechess","1040386599","20.Rxd6","white","20","Rook","d","6","d6"
"livechess","1040386599","21.Rfd1","white","21","Rook","d","1","d1"
"livechess","1040386599","22.Rxd6","white","22","Rook","d","6","d6"
"livechess","1040386599","23.Rd1","white","23","Rook","d","1","d1"
"livechess","1040386599","1...Nf6","black","1","Knight","f","6","f6"
"livechess","1040386599","2...d6","black","2","pawn","d","6","d6"
"livechess","1040386599","3...g6","black","3","pawn","g","6","g6"
"livechess","1040386599","4...Bg7","black","4","Bishop","g","7","g7"
"livechess","1040386599","5...O-O","black","5","King & Rook","multiple","1|8","O"
"livechess","1040386599","6...e6","black","6","pawn","e","6","e6"
"livechess","1040386599","7...Nxe4","black","7","Knight","e","4","e4"
"livechess","1040386599","8...Kxg7","black","8","King","g","7","g7"
"livechess","1040386599","9...Qf6","black","9","Queen","f","6","f6"
"livechess","1040386599","10...c5","black","10","pawn","c","5","c5"
"livechess","1040386599","11...Nc6","black","11","Knight","c","6","c6"
"livechess","1040386599","12...Rb8","black","12","Rook","b","8","b8"
"livechess","1040386599","13...Kg8","black","13","King","g","8","g8"
"livechess","1040386599","14...exd5","black","14","pawn","d","5","d5"
"livechess","1040386599","15...Bf5","black","15","Bishop","f","5","f5"
"livechess","1040386599","16...Ne5","black","16","Knight","e","5","e5"
"livechess","1040386599","17...Nxc4","black","17","Knight","c","4","c4"
"livechess","1040386599","18...Qg7","black","18","Queen","g","7","g7"
"livechess","1040386599","19...Nxd6","black","19","Knight","d","6","d6"
"livechess","1040386599","20...Rfd8","black","20","Rook","d","8","d8"
"livechess","1040386599","21...Rxd6","black","21","Rook","d","6","d6"
"livechess","1040386599","22...Qa1+","black","22","Queen","a","1","a1"
"livechess","1040386599","23...Qxd1","black","23","Queen","d","1","d1"
"livechess","1041385147","1.e4","white","1","pawn","e","4","e4"
"livechess","1041385147","2.Bc4","white","2","Bishop","c","4","c4"
"livechess","1041385147","3.Qf3","white","3","Queen","f","3","f3"
"livechess","1041385147","4.h4","white","4","pawn","h","4","h4"
"livechess","1041385147","5.Nc3","white","5","Knight","c","3","c3"
"livechess","1041385147","6.d3","white","6","pawn","d","3","d3"
"livechess","1041385147","7.Bd2","white","7","Bishop","d","2","d2"
"livechess","1041385147","8.Kxd2","white","8","King","d","2","d2"
"livechess","1041385147","9.Ne2","white","9","Knight","e","2","e2"
"livechess","1041385147","10.Nc3","white","10","Knight","c","3","c3"
"livechess","1041385147","11.Rab1","white","11","Rook","b","1","b1"
"livechess","1041385147","12.Rb5","white","12","Rook","b","5","b5"
"livechess","1041385147","13.Rg5","white","13","Rook","g","5","g5"
"livechess","1041385147","14.Rxg7","white","14","Rook","g","7","g7"
"livechess","1041385147","15.Nb5","white","15","Knight","b","5","b5"
"livechess","1041385147","16.Qf4","white","16","Queen","f","4","f4"
"livechess","1041385147","17.Rxf7","white","17","Rook","f","7","f7"
"livechess","1041385147","18.Qf3","white","18","Queen","f","3","f3"
"livechess","1041385147","19.Rb1","white","19","Rook","b","1","b1"
"livechess","1041385147","20.Nxd4","white","20","Knight","d","4","d4"
"livechess","1041385147","21.Qf5","white","21","Queen","f","5","f5"
"livechess","1041385147","22.Qg5+","white","22","Queen","g","5","g5"
"livechess","1041385147","23.Qxf6+","white","23","Queen","f","6","f6"
"livechess","1041385147","24.Qe7","white","24","Queen","e","7","e7"
"livechess","1041385147","1...e6","black","1","pawn","e","6","e6"
"livechess","1041385147","2...Qg5","black","2","Queen","g","5","g5"
"livechess","1041385147","3...Nf6","black","3","Knight","f","6","f6"
"livechess","1041385147","4...Qe5","black","4","Queen","e","5","e5"
"livechess","1041385147","5...Bb4","black","5","Bishop","b","4","b4"
"livechess","1041385147","6...Bxc3+","black","6","Bishop","c","3","c3"
"livechess","1041385147","7...Bxd2+","black","7","Bishop","d","2","d2"
"livechess","1041385147","8...Qxb2","black","8","Queen","b","2","b2"
"livechess","1041385147","9...Qb4+","black","9","Queen","b","4","b4"
"livechess","1041385147","10...Nc6","black","10","Knight","c","6","c6"
"livechess","1041385147","11...Qa5","black","11","Queen","a","5","a5"
"livechess","1041385147","12...Qa6","black","12","Queen","a","6","a6"
"livechess","1041385147","13...Qa3","black","13","Queen","a","3","a3"
"livechess","1041385147","14...Qe7","black","14","Queen","e","7","e7"
"livechess","1041385147","15...Kd8","black","15","King","d","8","d8"
"livechess","1041385147","16...Ne8","black","16","Knight","e","8","e8"
"livechess","1041385147","17...e5","black","17","pawn","e","5","e5"
"livechess","1041385147","18...Qc5","black","18","Queen","c","5","c5"
"livechess","1041385147","19...Nd4","black","19","Knight","d","4","d4"
"livechess","1041385147","20...Qxd4","black","20","Queen","d","4","d4"
"livechess","1041385147","21...d6","black","21","pawn","d","6","d6"
"livechess","1041385147","22...Nf6","black","22","Knight","f","6","f6"
"livechess","1041385147","23...Ke8","black","23","King","e","8","e8"
"livechess","1045299164","7.O-O","white","7","King & Rook","multiple","1|8","O"
"livechess","1045299164","28.Rf7","white","28","Rook","f","7","f7"
"livechess","1045299164","7...Bb4","black","7","Bishop","b","4","b4"
"livechess","1047247531","1...e6","black","1","pawn","e","6","e6"
"livechess","1047247531","1.e4","white","1","pawn","e","4","e4"
"livechess","1047247531","10...f5","black","10","pawn","f","5","f5"
"livechess","1047247531","10.Ne4","white","10","Knight","e","4","e4"
"livechess","1047247531","11...Qxh6","black","11","Queen","h","6","h6"
"livechess","1047247531","11.Bxh6","white","11","Bishop","h","6","h6"
"livechess","1047247531","12...Qg6","black","12","Queen","g","6","g6"
"livechess","1047247531","12.Neg5","white","12","Knight","g","5","g5"
"livechess","1047247531","13...h6","black","13","pawn","h","6","h6"
"livechess","1047247531","13.h4","white","13","pawn","h","4","h4"
"livechess","1047247531","14...Qg4","black","14","Queen","g","4","g4"
"livechess","1047247531","14.Nh3","white","14","Knight","h","3","h3"
"livechess","1047247531","15...Nc6","black","15","Knight","c","6","c6"
"livechess","1047247531","15.Be2","white","15","Bishop","e","2","e2"
"livechess","1047247531","16...Qxh4","black","16","Queen","h","4","h4"
"livechess","1047247531","16.Nfg5","white","16","Knight","g","5","g5"
"livechess","1047247531","17...Qxd4","black","17","Queen","d","4","d4"
"livechess","1047247531","17.g3","white","17","pawn","g","3","g3"
"livechess","1047247531","18...Kd8","black","18","King","d","8","d8"
"livechess","1047247531","18.Bh5+","white","18","Bishop","h","5","h5"
"livechess","1047247531","19...Kc8","black","19","King","c","8","c8"
"livechess","1047247531","19.Nf7+","white","19","Knight","f","7","f7"
"livechess","1047247531","2...Qg5","black","2","Queen","g","5","g5"
"livechess","1047247531","2.e5","white","2","pawn","e","5","e5"
"livechess","1047247531","20...Qxb2","black","20","Queen","b","2","b2"
"livechess","1047247531","20.Nxh8","white","20","Knight","h","8","h8"
"livechess","1047247531","21...Nxe5","black","21","Knight","e","5","e5"
"livechess","1047247531","21.Nf7","white","21","Knight","f","7","f7"
"livechess","1047247531","22...Qxe5","black","22","Queen","e","5","e5"
"livechess","1047247531","22.Nxe5","white","22","Knight","e","5","e5"
"livechess","1047247531","23...Bc5","black","23","Bishop","c","5","c5"
"livechess","1047247531","23.Bf3","white","23","Bishop","f","3","f3"
"livechess","1047247531","24...Kxb7","black","24","King","b","7","b7"
"livechess","1047247531","24.Bxb7+","white","24","Bishop","b","7","b7"
"livechess","1047247531","25...c6","black","25","pawn","c","6","c6"
"livechess","1047247531","25.Qf3+","white","25","Queen","f","3","f3"
"livechess","1047247531","26...g5","black","26","pawn","g","5","g5"
"livechess","1047247531","26.Nf4","white","26","Knight","f","4","f4"
"livechess","1047247531","27...Qc3","black","27","Queen","c","3","c3"
"livechess","1047247531","27.Nd3","white","27","Knight","d","3","d3"
"livechess","1047247531","28...Qxc2","black","28","Queen","c","2","c2"
"livechess","1047247531","28.Rab1","white","28","Rook","b","1","b1"
"livechess","1047247531","29...Qxa2","black","29","Queen","a","2","a2"
"livechess","1047247531","29.Rfc1","white","29","Rook","c","1","c1"
"livechess","1047247531","3...Qh4","black","3","Queen","h","4","h4"
"livechess","1047247531","3.d4","white","3","pawn","d","4","d4"
"livechess","1047247531","30...Kc7","black","30","King","c","7","c7"
"livechess","1047247531","30.Nxc5+","white","30","Knight","c","5","c5"
"livechess","1047247531","31...Kxd7","black","31","King","d","7","d7"
"livechess","1047247531","31.Nxd7","white","31","Knight","d","7","d7"
"livechess","1047247531","32...Ke7","black","32","King","e","7","e7"
"livechess","1047247531","32.Qxc6+","white","32","Queen","c","6","c6"
"livechess","1047247531","33...Kf6","black","33","King","f","6","f6"
"livechess","1047247531","33.Qxa8","white","33","Queen","a","8","a8"
"livechess","1047247531","34...Kg6","black","34","King","g","6","g6"
"livechess","1047247531","34.Qh8+","white","34","Queen","h","8","h8"
"livechess","1047247531","35...Kf6","black","35","King","f","6","f6"
"livechess","1047247531","35.Qg8+","white","35","Queen","g","8","g8"
"livechess","1047247531","36...Kg6","black","36","King","g","6","g6"
"livechess","1047247531","36.Qf8+","white","36","Queen","f","8","f8"
"livechess","1047247531","37...Kh5","black","37","King","h","5","h5"
"livechess","1047247531","37.Re1","white","37","Rook","e","1","e1"
"livechess","1047247531","38...Kg4","black","38","King","g","4","g4"
"livechess","1047247531","38.Qf7+","white","38","Queen","f","7","f7"
"livechess","1047247531","39...f4","black","39","pawn","f","4","f4"
"livechess","1047247531","39.Rb4+","white","39","Rook","b","4","b4"
"livechess","1047247531","4...Qe4+","black","4","Queen","e","4","e4"
"livechess","1047247531","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1047247531","40...Qa3","black","40","Queen","a","3","a3"
"livechess","1047247531","40.gxf4","white","40","pawn","f","4","f4"
"livechess","1047247531","41...Kh4","black","41","King","h","4","h4"
"livechess","1047247531","41.Qxe6+","white","41","Queen","e","6","e6"
"livechess","1047247531","42...Qh3","black","42","Queen","h","3","h3"
"livechess","1047247531","42.Qe4","white","42","Queen","e","4","e4"
"livechess","1047247531","43...Kxg5","black","43","King","g","5","g5"
"livechess","1047247531","43.fxg5+","white","43","pawn","g","5","g5"
"livechess","1047247531","44...Kf6","black","44","King","f","6","f6"
"livechess","1047247531","44.Rb5+","white","44","Rook","b","5","b5"
"livechess","1047247531","45.Qe6+","white","45","Queen","e","6","e6"
"livechess","1047247531","5...b6","black","5","pawn","b","6","b6"
"livechess","1047247531","5.Be2","white","5","Bishop","e","2","e2"
"livechess","1047247531","6...Bb7","black","6","Bishop","b","7","b7"
"livechess","1047247531","6.O-O","white","6","King & Rook","multiple","1|8","O"
"livechess","1047247531","7...Qg4","black","7","Queen","g","4","g4"
"livechess","1047247531","7.Bd3","white","7","Bishop","d","3","d3"
"livechess","1047247531","8...Nh6","black","8","Knight","h","6","h6"
"livechess","1047247531","8.Nbd2","white","8","Knight","d","2","d2"
"livechess","1047247531","9...Qh5","black","9","Queen","h","5","h5"
"livechess","1047247531","9.h3","white","9","pawn","h","3","h3"
"livechess","1047300356","1...e5","black","1","pawn","e","5","e5"
"livechess","1047300356","1.e3","white","1","pawn","e","3","e3"
"livechess","1047300356","10...c6","black","10","pawn","c","6","c6"
"livechess","1047300356","10.gxf3","white","10","pawn","f","3","f3"
"livechess","1047300356","11...d5","black","11","pawn","d","5","d5"
"livechess","1047300356","11.Nb4","white","11","Knight","b","4","b4"
"livechess","1047300356","12...Nf6","black","12","Knight","f","6","f6"
"livechess","1047300356","12.Qh4","white","12","Queen","h","4","h4"
"livechess","1047300356","13...e4","black","13","pawn","e","4","e4"
"livechess","1047300356","13.Rg1","white","13","Rook","g","1","g1"
"livechess","1047300356","14...cxd5","black","14","pawn","d","5","d5"
"livechess","1047300356","14.Nxd5","white","14","Knight","d","5","d5"
"livechess","1047300356","15...dxe4","black","15","pawn","e","4","e4"
"livechess","1047300356","15.fxe4","white","15","pawn","e","4","e4"
"livechess","1047300356","16...Bf5","black","16","Bishop","f","5","f5"
"livechess","1047300356","16.Bxe4","white","16","Bishop","e","4","e4"
"livechess","1047300356","17...Qxf5","black","17","Queen","f","5","f5"
"livechess","1047300356","17.Bxf5","white","17","Bishop","f","5","f5"
"livechess","1047300356","18...Qc8","black","18","Queen","c","8","c8"
"livechess","1047300356","18.Rg5","white","18","Rook","g","5","g5"
"livechess","1047300356","19...Be7","black","19","Bishop","e","7","e7"
"livechess","1047300356","19.Re5+","white","19","Rook","e","5","e5"
"livechess","1047300356","2...Qf6","black","2","Queen","f","6","f6"
"livechess","1047300356","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1047300356","20...g6","black","20","pawn","g","6","g6"
"livechess","1047300356","20.Qg5","white","20","Queen","g","5","g5"
"livechess","1047300356","21...h6","black","21","pawn","h","6","h6"
"livechess","1047300356","21.c3","white","21","pawn","c","3","c3"
"livechess","1047300356","22...Kf8","black","22","King","f","8","f8"
"livechess","1047300356","22.Qf4","white","22","Queen","f","4","f4"
"livechess","1047300356","23...Kg7","black","23","King","g","7","g7"
"livechess","1047300356","23.b3","white","23","pawn","b","3","b3"
"livechess","1047300356","24...Nd5","black","24","Knight","d","5","d5"
"livechess","1047300356","24.Rxe7","white","24","Rook","e","7","e7"
"livechess","1047300356","25.Qxf7","white","25","Queen","f","7","f7"
"livechess","1047300356","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1047300356","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1047300356","4...d6","black","4","pawn","d","6","d6"
"livechess","1047300356","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1047300356","5...Bd7","black","5","Bishop","d","7","d7"
"livechess","1047300356","5.Qa4","white","5","Queen","a","4","a4"
"livechess","1047300356","6...Qd8","black","6","Queen","d","8","d8"
"livechess","1047300356","6.Nd5","white","6","Knight","d","5","d5"
"livechess","1047300356","7...Qc8","black","7","Queen","c","8","c8"
"livechess","1047300356","7.Qb5","white","7","Queen","b","5","b5"
"livechess","1047300356","8...Nd4","black","8","Knight","d","4","d4"
"livechess","1047300356","8.Bd3","white","8","Bishop","d","3","d3"
"livechess","1047300356","9...Nxf3+","black","9","Knight","f","3","f3"
"livechess","1047300356","9.Qc4","white","9","Queen","c","4","c4"
"livechess","1047303279","1...e5","black","1","pawn","e","5","e5"
"livechess","1047303279","1.e3","white","1","pawn","e","3","e3"
"livechess","1047303279","10...Nc5","black","10","Knight","c","5","c5"
"livechess","1047303279","10.Bb2","white","10","Bishop","b","2","b2"
"livechess","1047303279","11...Ne6","black","11","Knight","e","6","e6"
"livechess","1047303279","11.h4","white","11","pawn","h","4","h4"
"livechess","1047303279","12...Kh8","black","12","King","h","8","h8"
"livechess","1047303279","12.Nf5+","white","12","Knight","f","5","f5"
"livechess","1047303279","13...Ng7","black","13","Knight","g","7","g7"
"livechess","1047303279","13.Qg4","white","13","Queen","g","4","g4"
"livechess","1047303279","14...Bxf6","black","14","Bishop","f","6","f6"
"livechess","1047303279","14.Bxf6","white","14","Bishop","f","6","f6"
"livechess","1047303279","15...Bxf5","black","15","Bishop","f","5","f5"
"livechess","1047303279","15.Nc3","white","15","Knight","c","3","c3"
"livechess","1047303279","16...Bxc3","black","16","Bishop","c","3","c3"
"livechess","1047303279","16.Qf4","white","16","Queen","f","4","f4"
"livechess","1047303279","17...Ne6","black","17","Knight","e","6","e6"
"livechess","1047303279","17.dxc3","white","17","pawn","c","3","c3"
"livechess","1047303279","18...c6","black","18","pawn","c","6","c6"
"livechess","1047303279","18.Qh2","white","18","Queen","h","2","h2"
"livechess","1047303279","19...Qa5","black","19","Queen","a","5","a5"
"livechess","1047303279","19.h5","white","19","pawn","h","5","h5"
"livechess","1047303279","2...e4","black","2","pawn","e","4","e4"
