"","gameID","pgn"
"13865","beta198","5.Bd2"
"13866","beta198","5...Qb6"
"13867","beta198","6.Be2"
"13868","beta198","6...Qxb2"
"13869","beta198","7.Rb1"
"13870","beta198","7...Qa3"
"13871","beta198","8.Rb3"
"13872","beta198","8...Qa5"
"13873","beta198","9.Nb5"
"13874","beta198","9...Qxa2"
"13875","beta198","10.Nxd6+"
"13876","beta198","10...cxd6"
"13877","beta198","11.O-O"
"13878","beta198","11...Nc6"
"13879","beta198","12.d4"
"13880","beta198","12...Na5"
"13881","beta198","13.Bxa5"
"13882","beta198","13...Qxa5"
"13883","beta198","14.Bd3"
"13884","beta198","14...Qd8"
"13885","beta198","15.d5"
"13886","beta198","15...Nf6"
"13887","beta198","16.dxe6"
"13888","beta198","16...dxe6"
"13889","beta198","17.e5"
"13890","beta198","17...dxe5"
"13891","beta198","18.Nxe5"
"13892","beta198","18...O-O"
"13893","beta198","19.Bb5"
"13894","beta198","19...a6"
"13895","beta198","20.Bd3"
"13896","beta198","20...Nd5"
"13897","beta198","21.Qf3"
"13898","beta198","21...b5"
"13899","beta198","22.Qh5"
"13900","beta198","22...h6"
"13901","beta198","23.Qg4"
"13902","beta198","23...Nf6"
"13903","beta198","24.Qg3"
"13904","beta198","24...Bb7"
"13905","beta198","25.Re1"
"13906","beta198","25...Nh5"
"13907","beta198","26.Qg4"
"13908","beta198","26...Qg5"
"13909","beta198","27.Qxg5"
"13910","beta198","27...hxg5"
"13911","beta198","28.g4"
"13912","beta198","28...Nf4"
"13913","beta198","29.Be4"
"13914","beta198","29...Nh3+"
"13915","beta198","30.Kg2"
"13916","beta198","30...Bxe4+"
"13917","beta198","31.Rxe4"
"13918","beta198","31...Nf4+"
"13919","beta198","32.Kf3"
"13920","beta198","32...Rfd8"
"13921","beta198","33.Nc6"
"13922","beta198","33...Rd2"
"13923","beta198","34.Ne7+"
"13924","beta198","34...Kh7"
"13925","beta198","35.h4"
"13926","beta198","35...Nh3"
"13927","beta198","36.hxg5"
"13928","beta198","36...Nxg5+"
"13929","beta198","37.Kf4"
"13930","beta198","37...Nxe4"
"13931","beta198","38.Kxe4"
"13932","beta198","38...Re8"
"13933","beta198","39.Nc6"
"13934","beta198","39...Rxc2"
"13935","beta198","40.Ne5"
"13936","beta198","40...Rxf2"
"13937","beta198","41.Rh3+"
"13938","beta198","41...Kg8"
"13939","beta198","42.Nd7"
"13940","beta198","42...Rd8"
"13941","beta199","1.e3"
"13942","beta199","1...e5"
"13943","beta199","2.Qg4"
"13944","beta199","2...Nc6"
"13945","beta199","3.Qa4"
"13946","beta199","3...Nf6"
"13947","beta199","4.b3"
"13948","beta199","4...d6"
"13949","beta199","5.h3"
"13950","beta199","5...Bd7"
"13951","beta199","6.Nc3"
"13952","beta199","6...Be7"
"13953","beta199","7.b4"
"13954","beta199","7...Nd4"
"13955","beta199","8.Bb5"
"13956","beta199","8...Nxb5"
"13957","beta199","9.Nxb5"
"13958","beta199","9...a6"
"13959","beta199","10.Qb3"
"13960","beta199","10...axb5"
"13961","beta199","11.Ne2"
"13962","beta199","11...Bc6"
"13963","beta199","12.f3"
"13964","beta199","12...O-O"
"13965","beta199","13.d3"
"13966","beta199","13...e4"
"13967","beta199","14.dxe4"
"13968","beta199","14...d5"
"13969","beta199","15.Nc3"
"13970","beta199","15...dxe4"
"13971","beta199","16.fxe4"
"13972","beta199","16...Nxe4"
"13973","beta199","17.Bb2"
"13974","beta199","17...Bf6"
"13975","beta199","18.O-O"
"13976","beta199","18...Nxc3"
"13977","beta199","19.Bxc3"
"13978","beta199","19...Bxc3"
"13979","beta199","20.Qxc3"
"13980","beta199","20...Qg5"
"13981","beta199","21.Rf2"
"13982","beta199","21...Rae8"
"13983","beta199","22.Qd2"
"13984","beta199","22...Rxe3"
"13985","beta199","23.Rd1"
"13986","beta199","23...Rfe8"
"13987","beta199","24.g4"
"13988","beta199","24...Qh4"
"13989","beta199","25.Rh2"
"13990","beta199","25...Qg3+"
"13991","beta199","26.Kf1"
"13992","beta199","26...Qf3+"
"13993","beta199","27.Qf2"
"13994","beta199","27...Qxd1+"
"13995","beta199","28.Qe1"
"13996","beta199","28...Rf3+"
"13997","beta199","29.Rf2"
"13998","beta199","29...Rxe1+"
"13999","beta199","30.Kg2"
"14000","beta199","30...Rc3+"
"14001","beta199","31.Kh2"
"14002","beta199","31...Rh1#"
"14003","beta200","1.e4"
"14004","beta200","1...e6"
"14005","beta200","2.d4"
"14006","beta200","2...Qf6"
"14007","beta200","3.Be3"
"14008","beta200","3...Qg6"
"14009","beta200","4.Nf3"
"14010","beta200","4...Qxe4"
"14011","beta200","5.Nc3"
"14012","beta200","5...Qg6"
"14013","beta200","6.Qd2"
"14014","beta200","6...f6"
"14015","beta200","7.O-O-O"
"14016","beta200","7...Ne7"
"14017","beta200","8.g3"
"14018","beta200","8...Nec6"
"14019","beta200","9.Bd3"
"14020","beta200","9...Qf7"
"14021","beta200","10.Nb5"
"14022","beta200","10...Bd6"
"14023","beta200","11.Nxd6+"
"14024","beta200","11...cxd6"
"14025","beta200","12.h4"
"14026","beta200","12...g6"
"14027","beta200","13.g4"
"14028","beta200","13...b6"
"14029","beta200","14.g5"
"14030","beta200","14...f5"
"14031","beta200","15.Bf4"
"14032","beta200","15...d5"
"14033","beta200","16.Bd6"
"14034","beta200","16...Bb7"
"14035","beta200","17.Qe2"
"14036","beta200","17...Nd8"
"14037","beta200","18.Ne5"
"14038","beta200","18...Qg7"
"14039","beta200","19.h5"
"14040","beta200","19...Bc6"
"14041","beta200","20.hxg6"
"14042","beta200","20...hxg6"
"14043","beta200","21.Rxh8+"
"14044","beta200","21...Qxh8"
"14045","beta200","22.Nxg6"
"14046","beta200","22...Qg7"
"14047","beta200","23.Qh5"
"14048","beta200","23...Nb7"
"14049","beta200","24.Ne5+"
"14050","beta200","24...Kd8"
"14051","beta200","25.Nf7+"
"14052","beta200","25...Kc8"
"14053","beta200","26.g6"
"14054","beta200","26...Nxd6"
"14055","beta200","27.Nxd6+"
"14056","beta200","27...Kc7"
"14057","beta200","28.Qh2"
"14058","beta200","28...Qg8"
"14059","beta200","29.Nb5+"
"14060","beta200","29...Kb7"
"14061","beta200","30.Nd6+"
"14062","beta200","30...Kc7"
"14063","beta200","31.Ne8+"
"14064","beta200","31...Kb7"
"14065","beta200","32.Qc7#"
"14066","beta201","1.e4"
"14067","beta201","1...e6"
"14068","beta201","2.f4"
"14069","beta201","2...Qf6"
"14070","beta201","3.d3"
"14071","beta201","3...Nc6"
"14072","beta201","4.e5"
"14073","beta201","4...Qf5"
"14074","beta201","5.g4"
"14075","beta201","5...Qg6"
"14076","beta201","6.Bg2"
"14077","beta201","6...Nge7"
"14078","beta201","7.Be4"
"14079","beta201","7...f5"
"14080","beta201","8.exf6"
"14081","beta201","8...Qxf6"
"14082","beta201","9.g5"
"14083","beta201","9...Qd4"
"14084","beta201","10.Nf3"
"14085","beta201","10...Qb4+"
"14086","beta201","11.c3"
"14087","beta201","11...Qa5"
"14088","beta201","12.b4"
"14089","beta201","12...Nxb4"
"14090","beta201","13.cxb4"
"14091","beta201","13...Qxb4+"
"14092","beta201","14.Bd2"
"14093","beta201","14...Qb2"
"14094","beta201","15.Nc3"
"14095","beta201","15...Nc6"
"14096","beta201","16.Rb1"
"14097","beta201","16...Qa3"
"14098","beta201","17.Nb5"
"14099","beta201","17...Qxa2"
"14100","beta201","18.Nxc7+"
"14101","beta201","18...Kd8"
"14102","beta201","19.Nxa8"
"14103","beta201","19...b6"
"14104","beta201","20.O-O"
"14105","beta201","20...Ba3"
"14106","beta201","21.Rf2"
"14107","beta201","21...Bb7"
"14108","beta201","22.Nxb6"
"14109","beta201","22...axb6"
"14110","beta201","23.Rxb6"
"14111","beta201","23...Bd6"
"14112","beta201","24.Rxb7"
"14113","beta201","24...Ke7"
"14114","beta201","25.Bxc6"
"14115","beta201","25...Ra8"
"14116","beta201","26.Rxd7+"
"14117","beta201","26...Ke8"
"14118","beta201","27.Ra7+"
"14119","beta201","27...Kd8"
"14120","beta201","28.Rxa2"
"14121","beta201","28...Rxa2"
"14122","beta201","29.Qb1"
"14123","beta201","29...Ra6"
"14124","beta201","30.Qb7"
"14125","beta201","30...Rb6"
"14126","beta201","31.Qd7#"
"14127","beta202","1.e3"
"14128","beta202","1...e5"
"14129","beta202","2.Qg4"
"14130","beta202","2...d6"
"14131","beta202","3.Qa4+"
"14132","beta202","3...c6"
"14133","beta202","4.b4"
"14134","beta202","4...b5"
"14135","beta202","5.Qb3"
"14136","beta202","5...Qf6"
"14137","beta202","6.e4"
"14138","beta202","6...Be6"
"14139","beta202","7.c4"
"14140","beta202","7...bxc4"
"14141","beta202","8.Bxc4"
"14142","beta202","8...Bxc4"
"14143","beta202","9.Qxc4"
"14144","beta202","9...Be7"
"14145","beta202","10.Nc3"
"14146","beta202","10...Nh6"
"14147","beta202","11.Nge2"
"14148","beta202","11...O-O"
"14149","beta202","12.d4"
"14150","beta202","12...exd4"
"14151","beta202","13.Nxd4"
"14152","beta202","13...Qg6"
"14153","beta202","14.Be3"
"14154","beta202","14...Qxg2"
"14155","beta202","15.O-O-O"
"14156","beta202","15...Qg6"
"14157","beta202","16.Nxc6"
"14158","beta202","16...Nxc6"
"14159","beta202","17.Qxc6"
"14160","beta202","17...Bf6"
"14161","beta202","18.Nd5"
"14162","beta202","18...Qxe4"
"14163","beta202","19.Nxf6+"
"14164","beta202","19...gxf6"
"14165","beta202","20.Rhg1+"
"14166","beta202","20...Qg6"
"14167","beta202","21.Rxg6+"
"14168","beta202","21...fxg6"
"14169","beta202","22.Kb2"
"14170","beta202","22...f5"
"14171","beta203","1.d3"
"14172","beta203","1...e6"
"14173","beta203","2.Nd2"
"14174","beta203","2...Qg5"
"14175","beta203","3.e4"
"14176","beta203","3...Nc6"
"14177","beta203","4.c3"
"14178","beta203","4...Bd6"
"14179","beta203","5.Ndf3"
"14180","beta203","5...Qa5"
"14181","beta203","6.Ne2"
"14182","beta203","6...b6"
"14183","beta203","7.Ng3"
"14184","beta203","7...Ba6"
"14185","beta203","8.Be2"
"14186","beta203","8...Nge7"
"14187","beta203","9.O-O"
"14188","beta203","9...O-O-O"
"14189","beta203","10.Be3"
"14190","beta203","10...Qb5"
"14191","beta203","11.d4"
"14192","beta203","11...Qa5"
"14193","beta203","12.b4"
"14194","beta203","12...Qa3"
"14195","beta203","13.Bc1"
"14196","beta203","13...Bxe2"
"14197","beta203","14.Bxa3"
"14198","beta203","14...Bxd1"
"14199","beta203","15.Rfxd1"
"14200","beta203","15...Bf4"
"14201","beta203","16.e5"
"14202","beta203","16...Nd5"
"14203","beta203","17.Bb2"
"14204","beta203","17...a6"
"14205","beta203","18.a3"
"14206","beta203","18...Na7"
"14207","beta203","19.c4"
"14208","beta203","19...Ne7"
"14209","beta203","20.Ne2"
"14210","beta203","20...Bh6"
"14211","beta203","21.a4"
"14212","beta203","21...g5"
"14213","beta203","22.Bc1"
"14214","beta203","22...Nf5"
"14215","beta203","23.Bxg5"
"14216","beta203","23...Bxg5"
"14217","beta203","24.Nxg5"
"14218","beta203","24...Rhg8"
"14219","beta203","25.Nxf7"
"14220","beta203","25...Rde8"
"14221","beta203","26.Ng3"
"14222","beta203","26...Nh4"
"14223","beta203","27.d5"
"14224","beta203","27...Rg6"
"14225","beta203","28.d6"
"14226","beta203","28...c6"
"14227","beta203","29.f4"
"14228","beta203","29...Rf8"
"14229","beta203","30.Ng5"
"14230","beta203","30...Rxf4"
"14231","beta203","31.Nh3"
"14232","beta203","31...Rfg4"
"14233","beta203","32.c5"
"14234","beta203","32...Rxb4"
"14235","beta203","33.cxb6"
"14236","beta203","33...Rxb6"
"14237","beta203","34.Rf1"
"14238","beta203","34...Kb7"
"14239","beta203","35.Rf7"
"14240","beta203","35...Kc8"
"14241","beta203","36.Rxh7"
"14242","beta203","36...Nf5"
"14243","beta203","37.Rh8+"
"14244","beta203","37...Kb7"
"14245","beta203","38.Nxf5"
"14246","beta203","38...exf5"
"14247","beta203","39.Rh7"
"14248","beta203","39...Kc8"
"14249","beta203","40.Rf1"
"14250","beta203","40...f4"
"14251","beta203","41.Rxf4"
"14252","beta203","41...Rxg2+"
"14253","beta203","42.Kxg2"
"14254","beta203","42...Rb2+"
"14255","beta204","1.e3"
"14256","beta204","1...e6"
"14257","beta204","2.Qg4"
"14258","beta204","2...Qe7"
"14259","beta204","3.b3"
"14260","beta204","3...Nc6"
"14261","beta204","4.Bb2"
"14262","beta204","4...b6"
"14263","beta204","5.Bxg7"
"14264","beta204","5...Bxg7"
"14265","beta204","6.Qxg7"
"14266","beta204","6...Qf6"
"14267","beta204","7.Qxf6"
"14268","beta204","7...Nxf6"
"14269","beta204","8.Nc3"
"14270","beta204","8...Bb7"
"14271","beta204","9.Nf3"
"14272","beta204","9...O-O-O"
"14273","beta204","10.Bd3"
"14274","beta204","10...d5"
"14275","beta204","11.O-O"
"14276","beta204","11...e5"
"14277","beta204","12.Bf5+"
"14278","beta204","12...Kb8"
"14279","beta204","13.Ng5"
"14280","beta204","13...d4"
"14281","beta204","14.Na4"
"14282","beta204","14...Rdf8"
"14283","beta204","15.exd4"
"14284","beta204","15...Nxd4"
"14285","beta204","16.Rfe1"
"14286","beta204","16...Nxf5"
"14287","beta204","17.Rxe5"
"14288","beta204","17...Nd6"
"14289","beta204","18.c4"
"14290","beta204","18...Rhg8"
"14291","beta204","19.Nf3"
"14292","beta204","19...Bxf3"
"14293","beta204","20.g3"
"14294","beta204","20...Ng4"
"14295","beta204","21.Re7"
"14296","beta204","21...h5"
"14297","beta204","22.Rae1"
"14298","beta204","22...h4"
"14299","beta204","23.Rd7"
"14300","beta204","23...hxg3"
"14301","beta204","24.fxg3"
"14302","beta204","24...Nxh2"
"14303","beta204","25.Kxh2"
"14304","beta204","25...Nf5"
"14305","beta204","26.Re5"
"14306","beta204","26...Nxg3"
"14307","beta204","27.Ree7"
"14308","beta204","27...Nf1+"
"14309","beta204","28.Kh3"
"14310","beta204","28...Rg3+"
"14311","beta204","29.Kh4"
"14312","beta204","29...Rh8#"
"14313","beta205","1.e4"
"14314","beta205","1...e6"
"14315","beta205","2.f4"
"14316","beta205","2...Qf6"
"14317","beta205","3.Nf3"
"14318","beta205","3...Nc6"
"14319","beta205","4.d3"
"14320","beta205","4...Qg6"
"14321","beta205","5.Nc3"
"14322","beta205","5...Nf6"
"14323","beta205","6.Nh4"
"14324","beta205","6...Qh5"
"14325","beta205","7.Qxh5"
"14326","beta205","7...Nxh5"
"14327","beta205","8.g3"
"14328","beta205","8...g6"
"14329","beta205","9.Be2"
"14330","beta205","9...Bg7"
"14331","beta205","10.Bd2"
"14332","beta205","10...Nf6"
"14333","beta205","11.e5"
"14334","beta205","11...Nxe5"
"14335","beta205","12.fxe5"
"14336","beta205","12...Nd5"
"14337","beta205","13.Nxd5"
"14338","beta205","13...exd5"
"14339","beta205","14.d4"
"14340","beta205","14...Bxe5"
"14341","beta205","15.dxe5"
"14342","beta205","15...d6"
"14343","beta205","16.exd6"
"14344","beta205","16...cxd6"
"14345","beta205","17.O-O-O"
"14346","beta205","17...O-O"
"14347","beta205","18.Bc3"
"14348","beta205","18...Be6"
"14349","beta205","19.b3"
"14350","beta205","19...Rac8"
"14351","beta205","20.Bb2"
"14352","beta205","20...Rc7"
"14353","beta205","21.Nf3"
"14354","beta205","21...Rfc8"
"14355","beta205","22.Rd2"
"14356","beta205","22...Bf5"
"14357","beta205","23.Bd3"
"14358","beta205","23...Bxd3"
"14359","beta205","24.Rxd3"
"14360","beta205","24...Rxc2+"
"14361","beta205","25.Kb1"
"14362","beta205","25...Rf2"
"14363","beta205","26.Nd4"
"14364","beta205","26...b6"
"14365","beta205","27.Nb5"
"14366","beta205","27...Rcc2"
"14367","beta205","28.Ba3"
"14368","beta205","28...Rxa2"
"14369","beta205","29.Rxd5"
"14370","beta205","29...Rxa3"
"14371","beta205","30.Nxa3"
"14372","beta205","30...Rf3"
"14373","beta205","31.Rxd6"
"14374","beta205","31...Rxb3+"
"14375","beta205","32.Ka2"
"14376","beta205","32...Rc3"
"14377","beta205","33.Rd8+"
"14378","beta205","33...Kg7"
"14379","beta205","34.Re1"
"14380","beta205","34...Kf6"
"14381","beta205","35.Rd7"
"14382","beta205","35...Kg5"
"14383","beta205","36.Rde7"
"14384","beta205","36...Kg4"
"14385","beta205","37.Rxf7"
"14386","beta205","37...Kh3"
"14387","beta205","38.Rxa7"
"14388","beta205","38...Kg2"
"14389","beta205","39.Rb7"
"14390","beta205","39...Rxa3+"
"14391","beta205","40.Kxa3"
"14392","beta205","40...b5"
"14393","beta205","41.Rb6"
"14394","beta205","41...h5"
"14395","beta205","42.Re2+"
"14396","beta205","42...Kf3"
"14397","beta205","43.Kb4"
"14398","beta205","43...Kg4"
"14399","beta205","44.Kxb5"
"14400","beta205","44...Kh3"
"14401","beta206","1.e3"
"14402","beta206","1...c5"
"14403","beta206","2.Qg4"
"14404","beta206","2...Nc6"
"14405","beta206","3.Bd3"
"14406","beta206","3...Nf6"
"14407","beta206","4.Qa4"
"14408","beta206","4...a6"
"14409","beta206","5.Nf3"
"14410","beta206","5...d6"
"14411","beta206","6.Nc3"
"14412","beta206","6...Bd7"
"14413","beta206","7.Qb3"
"14414","beta206","7...Na5"
"14415","beta206","8.Qa3"
"14416","beta206","8...b5"
"14417","beta206","9.b3"
"14418","beta206","9...b4"
"14419","beta206","10.Qb2"
"14420","beta206","10...bxc3"
"14421","beta206","11.dxc3"
"14422","beta206","11...e5"
"14423","beta206","12.c4"
"14424","beta206","12...Be7"
"14425","beta206","13.Nd2"
"14426","beta206","13...O-O"
"14427","beta206","14.Be4"
"14428","beta206","14...Nxe4"
"14429","beta206","15.Nxe4"
"14430","beta206","15...Bf5"
"14431","beta206","16.f3"
"14432","beta206","16...Bxe4"
"14433","beta206","17.fxe4"
"14434","beta206","17...Bh4+"
"14435","beta206","18.g3"
"14436","beta206","18...Bf6"
"14437","beta206","19.O-O"
"14438","beta206","19...Qd7"
"14439","beta206","20.Bd2"
"14440","beta206","20...Nc6"
"14441","beta206","21.Bc3"
"14442","beta206","21...Qg4"
"14443","beta206","22.Rad1"
"14444","beta206","22...Bg5"
"14445","beta206","23.Qc1"
"14446","beta206","23...f5"
"14447","beta206","24.Bd2"
"14448","beta206","24...f4"
"14449","beta206","25.exf4"
"14450","beta206","25...exf4"
"14451","beta206","26.Bxf4"
"14452","beta206","26...Bxf4"
"14453","beta206","27.Rxf4"
"14454","beta206","27...Qh5"
"14455","beta206","28.Rxf8+"
"14456","beta206","28...Rxf8"
"14457","beta206","29.Rf1"
"14458","beta206","29...Rxf1+"
"14459","beta206","30.Qxf1"
"14460","beta206","30...Nd4"
"14461","beta206","31.Qf4"
"14462","beta206","31...Qd1+"
"14463","beta206","32.Kg2"
"14464","beta206","32...Qxc2+"
"14465","beta206","33.Kh3"
"14466","beta206","33...Qxa2"
"14467","beta206","34.Qxd6"
"14468","beta206","34...Qxb3"
"14469","beta206","35.Qxc5"
"14470","beta206","35...a5"
"14471","beta206","36.Qd5+"
"14472","beta206","36...Kf8"
"14473","beta206","37.Qxd4"
"14474","beta206","37...a4"
"14475","beta206","38.c5"
"14476","beta206","38...a3"
"14477","beta206","39.c6"
"14478","beta206","39...a2"
"14479","beta206","40.c7"
"14480","beta207","1.e4"
"14481","beta207","1...e6"
"14482","beta207","2.f4"
"14483","beta207","2...Qh4+"
"14484","beta207","3.g3"
"14485","beta207","3...Qh6"
"14486","beta207","4.Nf3"
"14487","beta207","4...Qg6"
"14488","beta207","5.Nc3"
"14489","beta207","5...Bb4"
"14490","beta207","6.d3"
"14491","beta207","6...Nc6"
"14492","beta207","7.Be2"
"14493","beta207","7...Qf6"
"14494","beta207","8.Bd2"
"14495","beta207","8...Qe7"
"14496","beta207","9.a3"
"14497","beta207","9...Bxc3"
"14498","beta207","10.Bxc3"
"14499","beta207","10...f6"
"14500","beta207","11.Qd2"
"14501","beta207","11...Qf8"
"14502","beta207","12.O-O"
"14503","beta207","12...Nge7"
"14504","beta207","13.b4"
"14505","beta207","13...b6"
"14506","beta207","14.b5"
"14507","beta207","14...Nd8"
"14508","beta207","15.a4"
"14509","beta207","15...Nf7"
"14510","beta207","16.e5"
"14511","beta207","16...fxe5"
"14512","beta207","17.Nxe5"
"14513","beta207","17...Nf5"
"14514","beta207","18.Nxf7"
"14515","beta207","18...Qxf7"
"14516","beta207","19.Bf3"
"14517","beta207","19...d5"
"14518","beta207","20.Bg4"
"14519","beta207","20...O-O"
"14520","beta207","21.d4"
"14521","beta207","21...Bb7"
"14522","beta207","22.Qe2"
"14523","beta207","22...g6"
"14524","beta207","23.Rad1"
"14525","beta207","23...Rae8"
"14526","beta207","24.Bd2"
"14527","beta207","24...Qf6"
"14528","beta207","25.c3"
"14529","beta207","25...h5"
"14530","beta207","26.Bf3"
"14531","beta207","26...Nxg3"
"14532","beta207","27.hxg3"
"14533","beta207","27...Qf5"
"14534","beta207","28.Qg2"
"14535","beta207","28...c6"
"14536","beta207","29.Rfe1"
"14537","beta207","29...cxb5"
"14538","beta207","30.axb5"
"14539","beta207","30...a5"
"14540","beta207","31.Re2"
"14541","beta207","31...a4"
"14542","beta207","32.Rde1"
"14543","beta207","32...a3"
"14544","beta207","33.Ra1"
"14545","beta207","33...Bc8"
"14546","beta208","1.d4"
"14547","beta208","1...e6"
"14548","beta208","2.c4"
"14549","beta208","2...Qf6"
"14550","beta208","3.Nc3"
"14551","beta208","3...Qg6"
"14552","beta208","4.Nf3"
"14553","beta208","4...Nc6"
"14554","beta208","5.e3"
"14555","beta208","5...Nf6"
"14556","beta208","6.Bd3"
"14557","beta208","6...Qh6"
"14558","beta208","7.e4"
"14559","beta208","7...Qh5"
"14560","beta208","8.h3"
"14561","beta208","8...Ng4"
"14562","beta208","9.O-O"
"14563","beta208","9...Nf6"
"14564","beta208","10.Be2"
"14565","beta208","10...Qg6"
"14566","beta208","11.Nh4"
"14567","beta208","11...Qxe4"
"14568","beta208","12.Nxe4"
"14569","beta208","12...Nxe4"
"14570","beta208","13.Bf3"
"14571","beta208","13...Nd6"
"14572","beta208","14.Bxc6"
"14573","beta208","14...bxc6"
"14574","beta208","15.c5"
"14575","beta208","15...Nb5"
"14576","beta208","16.a4"
"14577","beta208","16...Nxd4"
"14578","beta208","17.Qxd4"
"14579","beta208","17...Bb7"
"14580","beta208","18.Bg5"
"14581","beta208","18...f6"
"14582","beta208","19.Bf4"
"14583","beta208","19...e5"
"14584","beta208","20.Bxe5"
"14585","beta208","20...fxe5"
"14586","beta208","21.Qxe5+"
"14587","beta208","21...Be7"
"14588","beta208","22.Qxg7"
"14589","beta208","22...O-O-O"
"14590","beta208","23.a5"
"14591","beta208","23...Rde8"
"14592","beta208","24.a6"
"14593","beta208","24...Ba8"
"14594","beta208","25.b4"
"14595","beta208","25...d6"
"14596","beta208","26.Rfe1"
"14597","beta208","26...dxc5"
"14598","beta208","27.Rxe7"
"14599","beta208","27...Reg8"
"14600","beta208","28.Qf7"
"14601","beta208","28...Rxg2+"
"14602","beta208","29.Kxg2"
"14603","beta208","29...Kb8"
"14604","beta208","30.Rxc7"
"14605","beta208","30...Bb7"
"14606","beta208","31.Rxb7+"
"14607","beta208","31...Ka8"
"14608","beta208","32.Rxa7+"
"14609","beta208","32...Kb8"
"14610","beta208","33.Qb7#"
"14611","beta209","1.e3"
"14612","beta209","1...e5"
"14613","beta209","2.Qg4"
"14614","beta209","2...d6"
"14615","beta209","3.Qa4+"
"14616","beta209","3...Nc6"
"14617","beta209","4.Qb3"
"14618","beta209","4...Nf6"
"14619","beta209","5.Qc3"
"14620","beta209","5...Be6"
"14621","beta209","6.b3"
"14622","beta209","6...Be7"
"14623","beta209","7.Bb2"
"14624","beta209","7...Qd7"
"14625","beta209","8.d3"
"14626","beta209","8...O-O"
"14627","beta209","9.Be2"
"14628","beta209","9...Ng4"
"14629","beta209","10.Qd2"
"14630","beta209","10...Bg5"
"14631","beta209","11.h3"
"14632","beta209","11...Nf6"
"14633","beta209","12.Nc3"
"14634","beta209","12...a6"
"14635","beta209","13.Nf3"
"14636","beta209","13...h6"
"14637","beta209","14.g3"
"14638","beta209","14...h5"
"14639","beta209","15.O-O-O"
"14640","beta209","15...Bh6"
"14641","beta209","16.Rdg1"
"14642","beta209","16...g6"
"14643","beta209","17.g4"
"14644","beta209","17...hxg4"
"14645","beta209","18.hxg4"
"14646","beta209","18...Bg5"
"14647","beta209","19.Rh3"
"14648","beta209","19...Kg7"
"14649","beta209","20.Rgh1"
"14650","beta209","20...Rh8"
"14651","beta209","21.Qe1"
"14652","beta209","21...Rxh3"
"14653","beta209","22.Rxh3"
"14654","beta209","22...b5"
"14655","beta209","23.Nxg5"
"14656","beta209","23...Qc8"
"14657","beta209","24.Qh1"
"14658","beta209","24...Kf8"
"14659","beta209","25.Rh8+"
"14660","beta209","25...Ng8"
"14661","beta209","26.Qh7"
"14662","beta209","26...Qb7"
"14663","beta209","27.Rxg8+"
"14664","beta209","27...Ke7"
"14665","beta209","28.Rxa8"
"14666","beta209","28...Qxa8"
"14667","beta209","29.Nxf7"
"14668","beta209","29...Bxf7"
"14669","beta209","30.Ne4"
"14670","beta209","30...Nb4"
"14671","beta209","31.Qg7"
"14672","beta209","31...Qc6"
"14673","beta209","32.c3"
"14674","beta209","32...Nd5"
"14675","beta209","33.g5"
"14676","beta209","33...Nxc3"
"14677","beta209","34.Bxc3"
"14678","beta209","34...b4"
"14679","beta209","35.Qf6+"
"14680","beta209","35...Kf8"
"14681","beta209","36.Qh8+"
"14682","beta209","36...Ke7"
"14683","beta209","37.Nf6"
"14684","beta209","37...bxc3"
"14685","beta209","38.Qh3"
"14686","beta209","38...Kf8"
"14687","beta210","1.e3"
"14688","beta210","1...e5"
"14689","beta210","2.Bd3"
"14690","beta210","2...Nc6"
"14691","beta210","3.Qf3"
"14692","beta210","3...Nf6"
"14693","beta210","4.Nh3"
"14694","beta210","4...Bc5"
"14695","beta210","5.b3"
"14696","beta210","5...O-O"
"14697","beta210","6.Bb2"
"14698","beta210","6...d6"
"14699","beta210","7.Qg3"
"14700","beta210","7...Be6"
"14701","beta210","8.f4"
"14702","beta210","8...exf4"
"14703","beta210","9.Qxf4"
"14704","beta210","9...Nd5"
"14705","beta210","10.Qe4"
"14706","beta210","10...Nf6"
"14707","beta210","11.Qh4"
"14708","beta210","11...Nd5"
"14709","beta210","12.Qxh7#"
"14710","beta211","1.d3"
"14711","beta211","1...e6"
"14712","beta211","2.e3"
"14713","beta211","2...Qf6"
"14714","beta211","3.c3"
"14715","beta211","3...Nc6"
"14716","beta211","4.f3"
"14717","beta211","4...Bd6"
"14718","beta211","5.d4"
"14719","beta211","5...b6"
"14720","beta211","6.e4"
"14721","beta211","6...Bf8"
"14722","beta211","7.e5"
"14723","beta211","7...Qe7"
"14724","beta211","8.h4"
"14725","beta211","8...Bb7"
"14726","beta211","9.Bg5"
"14727","beta211","9...f6"
"14728","beta211","10.exf6"
"14729","beta211","10...gxf6"
"14730","beta211","11.Be3"
"14731","beta211","11...h6"
"14732","beta211","12.Bf2"
"14733","beta211","12...Bg7"
"14734","beta211","13.Bd3"
"14735","beta211","13...Nd8"
"14736","beta211","14.Bg6+"
"14737","beta211","14...Nf7"
"14738","beta211","15.Bxf7+"
"14739","beta211","15...Kxf7"
"14740","beta211","16.Ne2"
"14741","beta211","16...Qf8"
"14742","beta211","17.Nf4"
"14743","beta211","17...Ne7"
"14744","beta211","18.Qc2"
"14745","beta211","18...Nc6"
"14746","beta211","19.Qg6+"
"14747","beta211","19...Ke7"
"14748","beta211","20.Qe4"
"14749","beta211","20...Qf7"
"14750","beta211","21.Ng6+"
